#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-06-15-12-27-21
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1781507350.900323	C2eITB4QK2MGNq8Hwh	192.168.244.128	49680	142.250.205.78	443	udp	quic,ssl	0.167271	3996	6990	SF	T	F	0	Dd	6	4164	5	7130	-	17
1781507402.825592	CDnGeL2uvGGSqVbDre	192.168.244.128	35443	192.168.244.2	53	udp	dns	0.016197	66	190	SF	T	T	0	Dd	2	122	2	246	-	17
1781507403.034051	Cf0VfN369U9I5qxfx	192.168.244.128	58258	192.168.244.2	53	udp	dns	0.004136	33	129	SF	T	T	0	Dd	1	61	1	157	-	17
1781507412.049695	CgHH4NsHIPKSRatIb	192.168.244.128	37402	91.189.91.98	80	tcp	http	0.513464	87	79	SF	T	F	0	ShADafF	4	267	4	243	-	6
1781507116.964647	CDtck65K4SY15eCB7	192.168.244.128	59784	34.107.243.93	443	tcp	-	298.291713	52	24	SF	T	F	0	^dDafF	3	172	5	224	-	6
1781507412.025591	C7sKqMJYdWHvSacI2	192.168.244.128	44427	192.168.244.2	53	udp	dns	0.020700	94	358	SF	T	T	0	Dd	2	150	2	414	-	17
1781507414.294222	CoKsd32diWwamK1Dj3	192.168.244.128	49814	192.168.244.2	53	udp	dns	0.029089	98	142	SF	T	T	0	Dd	2	154	2	198	-	17
1781507333.246017	CXoUta1AWCKPDC5wdb	192.168.244.128	56773	142.250.66.3	443	udp	quic,ssl	34.571565	6101	5906	SF	T	F	0	Dd	13	6465	14	6298	-	17
1781507420.278131	CM1T571UCB6GSTIzw3	192.168.244.128	33534	192.168.244.2	53	udp	dns	0.009745	86	183	SF	T	T	0	Dd	2	142	2	239	-	17
1781507421.369795	CFacrQGXwZKQj1d6a	192.168.244.128	51062	192.168.244.2	53	udp	dns	0.030378	110	226	SF	T	T	0	Dd	2	166	2	282	-	17
1781507421.380601	CuJp393PyOe82AbAp8	192.168.244.128	39859	192.168.244.2	53	udp	dns	0.004964	55	107	SF	T	T	0	Dd	1	83	1	135	-	17
1781507391.977778	CM8QYS1LTvI2Pz5se9	192.168.244.128	38723	172.217.26.10	443	udp	quic,ssl	0.314187	4038	8803	SF	T	F	0	Dd	7	4234	5	8943	-	17
1781507402.944724	CspjRB205pqmt1xUF6	192.168.244.128	58823	142.250.134.101	443	udp	quic,ssl	0.301604	5576	8953	SF	T	F	0	Dd	8	5800	7	9149	-	17
1781507402.891591	CGYM363VMmvEBtYxDl	192.168.244.128	35421	142.250.182.78	443	udp	quic,ssl	0.483601	7785	5903	SF	T	F	0	Dd	10	8065	11	6211	-	17
1781507453.566182	CKPJPu1yXPJxrjVfU1	192.168.244.128	34033	192.168.244.2	53	udp	dns	0.017054	66	110	SF	T	T	0	Dd	2	122	2	166	-	17
1781507420.986280	CGHk4Z3UwSXZK6Qcuf	192.168.244.128	47790	34.107.243.93	443	udp	quic,ssl	0.129849	3996	6263	SF	T	F	0	Dd	6	4164	6	6431	-	17
1781507480.508354	CRNQ341OqOjbWYb4lh	192.168.244.128	33788	192.168.244.2	53	udp	dns	0.024212	66	182	SF	T	T	0	Dd	2	122	2	238	-	17
1781507480.512375	CqgXnk1uO41hFII2M7	192.168.244.128	56011	192.168.244.2	53	udp	dns	0.004556	33	85	SF	T	T	0	Dd	1	61	1	113	-	17
1781507481.888222	CYAEk510V4jhGySWid	192.168.244.128	44241	192.168.244.2	53	udp	dns	0.009816	74	118	SF	T	T	0	Dd	2	130	2	174	-	17
1781507481.900223	CqRK5h3MBxMqjOYfFj	192.168.244.128	33644	192.168.244.2	53	udp	dns	0.004012	37	53	SF	T	T	0	Dd	1	65	1	81	-	17
1781507483.374351	CI4gpv4xU9tqs66rX6	192.168.244.128	53020	192.168.244.2	53	udp	dns	0.027862	70	170	SF	T	T	0	Dd	2	126	2	226	-	17
1781507483.378346	CxmU4W1UCXpqLLrbob	192.168.244.128	39173	192.168.244.2	53	udp	dns	0.008299	35	119	SF	T	T	0	Dd	1	63	1	147	-	17
1781507483.384233	CXCBIT24XTGtBKugU3	192.168.244.128	40347	192.168.244.2	53	udp	dns	0.010674	58	217	SF	T	T	0	Dd	2	114	2	273	-	17
1781507483.387934	CcNzXh4JE5lPLrnzl2	192.168.244.128	36126	192.168.244.2	53	udp	dns	0.014263	29	121	SF	T	T	0	Dd	1	57	1	149	-	17
1781507453.625980	CPlgL1JNdTMofPEx8	192.168.244.128	41929	142.250.206.131	443	udp	quic,ssl	0.182673	5905	8237	SF	T	F	0	Dd	10	6185	7	8433	-	17
1781507346.191117	CsOHMp2GsK2cEnvBc8	192.168.244.128	37116	104.17.24.14	443	tcp	ssl	170.325708	2754	2016	SF	T	F	0	ShADadFf	15	3374	16	2660	-	6
